Date,Hour,TotalCheckouts
2012-01-09,14,2718
2012-01-09,15,2600
2012-01-09,16,2711
2012-01-09,17,2690
2012-01-09,18,2956
2012-01-09,19,2592
2012-01-09,20,28
2012-01-10,6,21
2012-01-10,7,45
2012-01-10,9,42
2012-01-10,10,1232
2012-01-10,11,1644
2012-01-10,12,1287
2012-01-10,13,3098
2012-01-10,14,2954
2012-01-10,15,2832
2012-01-10,16,2701
2012-01-10,17,2708
2012-01-10,18,2661
2012-01-10,19,2367
2012-01-10,20,23
2012-01-11,7,1
2012-01-11,8,70
2012-01-11,9,90
2012-01-11,10,1185
2012-01-11,11,2246
2012-01-11,12,2430
2012-01-11,13,2701
2012-01-11,14,2878
2012-01-11,15,3326
2012-01-11,16,2606
2012-01-11,17,2777
2012-01-11,18,1883
2012-01-11,19,1535
2012-01-11,20,16
2012-01-11,23,1
2012-01-12,7,6
2012-01-12,8,20
2012-01-12,9,43
2012-01-12,10,1138
2012-01-12,11,2276
2012-01-12,12,2630
2012-01-12,13,2769
2012-01-12,14,2777
2012-01-12,15,2841
2012-01-12,16,2950
2012-01-12,17,3344
2012-01-12,18,1699
2012-01-12,19,1588
2012-01-12,20,2
2012-01-12,22,3
2012-01-13,7,2
2012-01-13,8,8
2012-01-13,9,85
2012-01-13,10,1210
2012-01-13,11,1704
2012-01-13,12,1863
2012-01-13,13,2014
2012-01-13,14,2391
2012-01-13,15,2412
2012-01-13,16,2965
2012-01-13,17,2889
2012-01-13,18,23
2012-01-14,8,4
2012-01-14,9,18
2012-01-14,10,1336
2012-01-14,11,3701
2012-01-14,12,2971
2012-01-14,13,2716
2012-01-14,14,2754
2012-01-14,15,2920
2012-01-14,16,2609
2012-01-14,17,2825
2012-01-14,18,43
2012-01-15,9,142
2012-01-15,10,281
2012-01-15,11,10
2012-01-15,12,177
2012-01-15,13,1763
2012-01-15,14,1726
2012-01-15,15,1754
2012-01-15,16,2140
2012-01-15,17,249
2012-01-15,18,10
2012-01-15,21,3
2012-01-17,7,1
2012-01-17,8,10
2012-01-17,9,97
2012-01-17,10,2448
2012-01-17,11,3165
2012-01-17,12,3118
2012-01-17,13,2816
2012-01-17,14,2896
2012-01-17,15,2629
2012-01-17,16,2578
2012-01-17,17,2525
2012-01-17,18,3068
2012-01-17,19,2568
2012-01-17,20,19
2012-01-18,6,1
2012-01-18,12,12
2012-01-18,13,1498
2012-01-18,14,1993
2012-01-18,15,2067
2012-01-18,16,2335
2012-01-18,17,51
2012-01-20,10,108
2012-01-20,11,15
2012-01-20,12,16
2012-01-20,13,2594
2012-01-20,14,2954
2012-01-20,15,2431
2012-01-20,16,2701
2012-01-20,17,2827
2012-01-20,18,46
2012-01-21,9,17
2012-01-21,10,1828
2012-01-21,11,3724
2012-01-21,12,2618
2012-01-21,13,2873
2012-01-21,14,2757
2012-01-21,15,2630
2012-01-21,16,2638
2012-01-21,17,2754
2012-01-21,18,56
2012-01-22,8,2
2012-01-22,9,7
2012-01-22,10,6
2012-01-22,11,2
2012-01-22,12,200
2012-01-22,13,2432
2012-01-22,14,3503
2012-01-22,15,2864
2012-01-22,16,3496
2012-01-22,17,467
2012-01-23,7,2
2012-01-23,8,9
2012-01-23,9,30
2012-01-23,10,1176
2012-01-23,11,1777
2012-01-23,12,1795
2012-01-23,13,3396
2012-01-23,14,3005
2012-01-23,15,2598
2012-01-23,16,2737
2012-01-23,17,2606
2012-01-23,18,2575
2012-01-23,19,2406
2012-01-23,20,4
2012-01-23,21,1
2012-01-24,8,14
2012-01-24,9,24
2012-01-24,10,1255
2012-01-24,11,1897
2012-01-24,12,1863
2012-01-24,13,3574
2012-01-24,14,3408
2012-01-24,15,2771
2012-01-24,16,2642
2012-01-24,17,3218
2012-01-24,18,2641
2012-01-24,19,2222
2012-01-24,20,11
2012-01-25,8,24
2012-01-25,9,30
2012-01-25,10,1144
2012-01-25,11,2588
2012-01-25,12,2561
2012-01-25,13,2567
2012-01-25,14,2565
2012-01-25,15,2681
2012-01-25,16,2767
2012-01-25,17,2946
2012-01-25,18,1777
2012-01-25,19,1510
2012-01-25,20,53
2012-01-26,6,12
2012-01-26,8,16
2012-01-26,9,68
2012-01-26,10,1024
2012-01-26,11,2253
2012-01-26,12,2362
2012-01-26,13,2664
2012-01-26,14,3069
2012-01-26,15,3076
2012-01-26,16,3070
2012-01-26,17,3381
2012-01-26,18,2042
2012-01-26,19,1682
2012-01-26,20,10
2012-01-26,22,3
2012-01-26,23,1
2012-01-27,9,97
2012-01-27,10,1038
2012-01-27,11,1700
2012-01-27,12,1599
2012-01-27,13,1946
2012-01-27,14,1980
2012-01-27,15,2482
2012-01-27,16,2847
2012-01-27,17,2845
2012-01-27,18,53
2012-01-27,20,5
2012-01-28,9,13
2012-01-28,10,1479
2012-01-28,11,3732
2012-01-28,12,3615
2012-01-28,13,2983
2012-01-28,14,2703
2012-01-28,15,2629
2012-01-28,16,2621
2012-01-28,17,3033
2012-01-28,18,80
2012-01-28,23,1
2012-01-29,8,7
2012-01-29,9,4
2012-01-29,10,4
2012-01-29,11,6
2012-01-29,12,314
2012-01-29,13,2641
2012-01-29,14,2783
2012-01-29,15,2917
2012-01-29,16,2615
2012-01-29,17,430
2012-01-29,18,5
2012-01-29,23,2
2012-01-30,8,52
2012-01-30,9,88
2012-01-30,10,1104
2012-01-30,11,1725
2012-01-30,12,1773
2012-01-30,13,3046
2012-01-30,14,3219
2012-01-31,8,28
2012-01-31,9,51
2012-01-31,10,1152
2012-01-31,11,1784
2012-01-31,12,1823
2012-01-31,13,3005
2012-01-31,14,2857
2012-01-31,15,2601
2012-01-31,16,2786
2012-01-31,17,3033
2012-01-31,18,3005
2012-01-31,19,2568
2012-01-31,20,38
2012-02-01,8,1
2012-02-01,9,47
2012-02-01,10,1195
2012-02-01,11,2347
2012-02-01,12,2718
2012-02-01,13,2827
2012-02-01,14,3505
2012-02-01,15,2722
2012-02-01,16,2614
2012-02-01,17,2721
2012-02-01,18,1925
2012-02-01,19,1498
2012-02-01,20,25
2012-02-01,21,1
2012-02-02,7,30
2012-02-02,8,11
2012-02-02,9,214
2012-02-02,10,1276
2012-02-02,11,2080
2012-02-02,12,2323
2012-02-02,13,2292
2012-02-02,14,2425
2012-02-02,15,3148
2012-02-02,16,2616
2012-02-02,17,3656
2012-02-02,18,1594
2012-02-02,19,1378
2012-02-02,20,13
2012-02-02,21,2
2012-02-03,8,24
2012-02-03,9,173
2012-02-03,10,1165
2012-02-03,11,1377
2012-02-03,12,1608
2012-02-03,13,1864
2012-02-03,14,1883
2012-02-03,15,2520
2012-02-03,16,2495
2012-02-03,17,2607
2012-02-03,18,59
2012-02-03,23,1
2012-02-04,8,5
2012-02-04,9,9
2012-02-04,10,1282
2012-02-04,11,3227
2012-02-04,12,2886
2012-02-04,13,2922
2012-02-04,14,2747
2012-02-04,15,2684
2012-02-04,16,2704
2012-02-04,17,2820
2012-02-04,18,39
2012-02-04,22,1
2012-02-05,8,1
2012-02-05,9,52
2012-02-05,10,11
2012-02-05,11,12
2012-02-05,12,304
2012-02-05,13,2537
2012-02-05,14,2885
2012-02-05,15,2160
2012-02-05,16,2389
2012-02-05,17,262
2012-02-05,19,1
2012-02-06,6,15
2012-02-06,7,4
2012-02-06,8,50
2012-02-06,9,50
2012-02-06,10,1245
2012-02-06,11,1458
2012-02-06,12,1835
2012-02-06,13,2878
2012-02-06,14,2981
2012-02-06,15,2705
2012-02-06,16,2975
2012-02-06,17,2608
2012-02-06,18,2719
2012-02-06,19,2702
2012-02-06,20,17
2012-02-06,21,2
2012-02-07,7,55
2012-02-07,8,50
2012-02-07,9,67
2012-02-07,10,1085
2012-02-07,11,1798
2012-02-07,12,1569
2012-02-07,13,2908
2012-02-07,14,2931
2012-02-07,15,2500
2012-02-07,16,2603
2012-02-07,17,2734
2012-02-07,18,2500
2012-02-07,19,2203
2012-02-07,20,10
2012-02-08,6,1
2012-02-08,7,43
2012-02-08,8,3
2012-02-08,9,1
2012-02-08,10,1062
2012-02-08,11,2204
2012-02-08,12,2147
2012-02-08,13,2337
2012-02-08,14,2537
2012-02-08,15,2888
2012-02-08,16,2662
2012-02-08,17,2617
2012-02-08,18,1578
2012-02-08,19,1390
2012-02-08,20,3
2012-02-08,23,1
2012-02-09,8,4
2012-02-09,9,32
2012-02-09,10,942
2012-02-09,11,2109
2012-02-09,12,2351
2012-02-09,13,2299
2012-02-09,14,2502
2012-02-09,15,2919
2012-02-09,16,2549
2012-02-09,17,2971
2012-02-09,18,1661
2012-02-09,19,1388
2012-02-09,20,24
2012-02-10,8,1
2012-02-10,9,103
2012-02-10,10,1146
2012-02-10,11,1617
2012-02-10,12,1663
2012-02-10,13,1709
2012-02-10,14,2206
2012-02-10,15,2236
2012-02-10,16,2427
2012-02-10,17,2886
2012-02-10,18,32
2012-02-10,22,2
2012-02-11,8,5
2012-02-11,9,8
2012-02-11,10,1441
2012-02-11,11,3196
2012-02-11,12,3677
2012-02-11,13,2783
2012-02-11,14,2784
2012-02-11,15,2604
2012-02-11,16,2598
2012-02-11,17,2758
2012-02-11,18,62
2012-02-11,19,1
2012-02-11,20,1
2012-02-12,8,6
2012-02-12,9,11
2012-02-12,10,7
2012-02-12,11,11
2012-02-12,12,248
2012-02-12,13,2487
2012-02-12,14,3106
2012-02-12,15,2748
2012-02-12,16,3221
2012-02-12,17,543
2012-02-12,18,9
2012-02-12,22,1
2012-02-13,6,2
2012-02-13,8,19
2012-02-13,9,45
2012-02-13,10,1163
2012-02-13,11,1557
2012-02-13,12,1653
2012-02-13,13,2610
2012-02-13,14,2843
2012-02-13,15,2708
2012-02-13,16,2704
2012-02-13,17,2753
2012-02-13,18,2703
2012-02-13,19,2394
2012-02-13,20,9
2012-02-13,21,2
2012-02-14,8,7
2012-02-14,9,102
2012-02-14,10,1146
2012-02-14,11,1447
2012-02-14,12,1580
2012-02-14,13,2493
2012-02-14,14,2618
2012-02-14,15,2757
2012-02-14,16,3049
2012-02-14,17,2733
2012-02-14,18,2192
2012-02-14,19,1844
2012-02-14,20,9
2012-02-14,22,1
2012-02-15,9,50
2012-02-15,10,1203
2012-02-15,11,2142
2012-02-15,12,2215
2012-02-15,13,2511
2012-02-15,14,2918
2012-02-15,15,3205
2012-02-15,16,2740
2012-02-15,17,2870
2012-02-15,18,1615
2012-02-15,19,1520
2012-02-15,20,14
2012-02-16,7,5
2012-02-16,8,22
2012-02-16,9,69
2012-02-16,10,1079
2012-02-16,11,2178
2012-02-16,12,2507
2012-02-16,13,2647
2012-02-16,14,2928
2012-02-16,15,2842
2012-02-16,16,2670
2012-02-16,17,2809
2012-02-16,18,1589
2012-02-16,19,1601
2012-02-16,20,10
2012-02-16,22,1
2012-02-17,7,11
2012-02-17,8,1
2012-02-17,9,26
2012-02-17,10,1154
2012-02-17,11,1615
2012-02-17,12,1866
2012-02-17,13,1980
2012-02-17,14,2199
2012-02-17,15,2064
2012-02-17,16,2301
2012-02-17,17,2597
2012-02-17,18,24
2012-02-17,19,3
2012-02-17,20,1
2012-02-17,21,1
2012-02-18,8,1
2012-02-18,9,6
2012-02-18,10,1481
2012-02-18,11,3975
2012-02-18,12,2949
2012-02-18,13,2785
2012-02-18,14,2883
2012-02-18,15,2695
2012-02-18,16,2524
2012-02-18,17,2824
2012-02-18,18,75
2012-02-19,8,5
2012-02-19,9,6
2012-02-19,10,11
2012-02-19,11,6
2012-02-19,12,331
2012-02-19,13,2822
2012-02-19,14,3127
2012-02-19,15,2939
2012-02-19,16,3227
2012-02-19,17,503
2012-02-19,18,11
2012-02-21,8,7
2012-02-21,9,57
2012-02-21,10,1607
2012-02-21,11,2427
2012-02-21,12,2417
2012-02-21,13,2771
2012-02-21,14,2676
2012-02-21,15,2548
2012-02-21,16,2850
2012-02-21,17,2717
2012-02-21,18,2755
2012-02-21,19,2678
2012-02-21,20,7
2012-02-22,7,8
2012-02-22,8,21
2012-02-22,9,59
2012-02-22,10,1167
2012-02-22,11,2516
2012-02-22,12,3021
2012-02-22,13,2837
2012-02-22,14,2789
2012-02-22,15,2734
2012-02-22,16,2764
2012-02-22,17,2753
2012-02-22,18,1788
2012-02-22,19,1692
2012-02-22,20,7
2012-02-23,6,8
2012-02-23,8,6
2012-02-23,9,21
2012-02-23,10,1028
2012-02-23,11,2421
2012-02-23,12,2502
2012-02-23,13,3082
2012-02-23,14,2861
2012-02-23,15,2822
2012-02-23,16,2654
2012-02-23,17,3118
2012-02-23,18,1783
2012-02-23,19,1555
2012-02-23,20,20
2012-02-23,23,1
2012-02-24,8,14
2012-02-24,9,13
2012-02-24,10,1392
2012-02-24,11,1991
2012-02-24,12,1841
2012-02-24,13,1999
2012-02-24,14,1962
2012-02-24,15,2410
2012-02-24,16,2279
2012-02-24,17,2677
2012-02-24,18,57
2012-02-24,20,1
2012-02-24,23,3
2012-02-25,9,6
2012-02-25,10,1341
2012-02-25,11,3561
2012-02-25,12,2709
2012-02-25,13,2643
2012-02-25,14,2712
2012-02-25,15,2564
2012-02-25,16,2518
2012-02-25,17,2641
2012-02-25,18,79
2012-02-26,8,7
2012-02-26,9,7
2012-02-26,11,11
2012-02-26,12,246
2012-02-26,13,2389
2012-02-26,14,3067
2012-02-26,15,2759
2012-02-26,16,2758
2012-02-26,17,423
2012-02-26,18,12
2012-02-27,7,5
2012-02-27,8,1
2012-02-27,9,74
2012-02-27,10,1192
2012-02-27,11,1664
2012-02-27,12,1712
2012-02-27,13,2904
2012-02-27,14,3007
2012-02-27,15,2680
2012-02-27,16,2698
2012-02-27,17,2847
2012-02-27,18,2540
2012-02-27,19,2632
2012-02-27,20,17
2012-02-27,21,1
2012-02-28,8,4
2012-02-28,9,36
2012-02-28,10,1219
2012-02-28,11,1697
2012-02-28,12,1692
2012-02-28,13,2634
2012-02-28,14,3007
2012-02-28,15,2661
2012-02-28,16,2651
2012-02-28,17,3225
2012-02-28,18,2193
2012-02-28,19,2163
2012-02-28,20,16
2012-02-28,21,3
2012-02-28,22,2
2012-02-29,8,4
2012-02-29,9,57
2012-02-29,10,1077
2012-02-29,11,2505
2012-02-29,12,2221
2012-02-29,13,2266
2012-02-29,14,2704
2012-02-29,15,2785
2012-02-29,16,2942
2012-02-29,17,3051
2012-02-29,18,1506
2012-02-29,19,1233
2012-02-29,20,1
2012-02-29,22,2
2012-03-01,8,113
2012-03-01,9,172
2012-03-01,10,1125
2012-03-01,11,2421
2012-03-01,12,2309
2012-03-01,13,2547
2012-03-01,14,2739
2012-03-01,15,2782
2012-03-01,16,3660
2012-03-01,17,2804
2012-03-01,18,1554
2012-03-01,19,1348
2012-03-01,20,21
2012-03-01,23,4
2012-03-02,7,6
2012-03-02,8,4
2012-03-02,9,7
2012-03-02,10,1342
2012-03-02,11,1679
2012-03-02,12,1714
2012-03-02,13,2069
2012-03-02,14,1988
2012-03-02,15,2306
2012-03-02,16,2530
2012-03-02,17,2702
2012-03-02,18,54
2012-03-02,21,4
2012-03-03,9,11
2012-03-03,10,1351
2012-03-03,11,3630
2012-03-03,12,2802
2012-03-03,13,2725
2012-03-03,14,2928
2012-03-03,15,2684
2012-03-03,16,2644
2012-03-03,17,2758
2012-03-03,18,41
2012-03-04,9,20
2012-03-04,10,23
2012-03-04,11,14
2012-03-04,12,235
2012-03-04,13,2675
2012-03-04,14,2833
2012-03-04,15,2638
2012-03-04,16,3001
2012-03-04,17,546
2012-03-04,18,12
2012-03-05,6,23
2012-03-05,7,88
2012-03-05,8,66
2012-03-05,9,34
2012-03-05,10,1172
2012-03-05,11,1527
2012-03-05,12,1504
2012-03-05,13,2902
2012-03-05,14,2921
2012-03-05,15,2568
2012-03-05,16,2545
2012-03-05,17,2573
2012-03-05,18,3013
2012-03-05,19,2295
2012-03-05,20,18
2012-03-05,22,2
2012-03-05,23,1
2012-03-06,7,10
2012-03-06,8,1
2012-03-06,9,69
2012-03-06,10,1201
2012-03-06,11,1534
2012-03-06,12,1862
2012-03-06,13,2933
2012-03-06,14,3177
2012-03-06,15,2563
2012-03-06,16,2933
2012-03-06,17,2611
2012-03-06,18,2828
2012-03-06,19,1993
2012-03-06,20,46
2012-03-06,23,1
2012-03-07,6,1
2012-03-07,8,64
2012-03-07,9,10
2012-03-07,10,1287
2012-03-07,11,2389
2012-03-07,12,2297
2012-03-07,13,2970
2012-03-07,14,2907
2012-03-07,15,2817
2012-03-07,16,3117
2012-03-07,17,2712
2012-03-07,18,1632
2012-03-07,19,1343
2012-03-07,20,22
2012-03-07,21,2
2012-03-08,6,1
2012-03-08,7,1
2012-03-08,8,9
2012-03-08,9,35
2012-03-08,10,1379
2012-03-08,11,1956
2012-03-08,12,2244
2012-03-08,13,2512
2012-03-08,14,2308
2012-03-08,15,3031
2012-03-08,16,2710
2012-03-08,17,2955
2012-03-08,18,1642
2012-03-08,19,1432
2012-03-08,20,33
2012-03-08,22,3
2012-03-09,8,8
2012-03-09,9,45
2012-03-09,10,1329
2012-03-09,11,1660
2012-03-09,12,1651
2012-03-09,13,1745
2012-03-09,14,1744
2012-03-09,15,2346
2012-03-09,16,2901
2012-03-09,17,2865
2012-03-09,18,56
2012-03-09,21,1
2012-03-10,9,26
2012-03-10,10,1370
2012-03-10,11,3815
2012-03-10,12,2983
2012-03-10,13,2764
2012-03-10,14,2863
2012-03-10,15,2625
2012-03-10,16,2544
2012-03-10,17,2718
2012-03-10,18,37
2012-03-11,8,5
2012-03-11,9,30
2012-03-11,10,7
2012-03-11,11,6
2012-03-11,12,250
2012-03-11,13,1926
2012-03-11,14,2650
2012-03-11,15,2465
2012-03-11,16,2815
2012-03-11,17,337
2012-03-11,18,25
2012-03-12,7,33
2012-03-12,8,41
2012-03-12,9,37
2012-03-12,10,879
2012-03-12,11,1489
2012-03-12,12,1794
2012-03-12,13,2402
2012-03-12,14,3191
2012-03-12,15,3446
2012-03-12,16,2616
2012-03-12,17,3244
2012-03-12,18,2730
2012-03-12,19,2365
2012-03-12,20,55
2012-03-12,22,1
2012-03-13,8,4
2012-03-13,9,56
2012-03-13,10,1325
2012-03-13,11,1891
2012-03-13,12,1783
2012-03-13,13,2724
2012-03-13,14,2851
2012-03-13,15,2717
2012-03-13,16,2502
2012-03-13,17,2583
2012-03-13,18,2510
2012-03-13,19,2914
2012-03-13,20,25
2012-03-14,6,20
2012-03-14,7,11
2012-03-14,8,3
2012-03-14,9,14
2012-03-14,10,1147
2012-03-14,11,2024
2012-03-14,12,2325
2012-03-14,13,2334
2012-03-14,14,2330
2012-03-14,15,2678
2012-03-14,16,2584
2012-03-14,17,2686
2012-03-14,18,1710
2012-03-14,19,1686
2012-03-14,20,18
2012-03-14,23,2
2012-03-15,6,13
2012-03-15,8,43
2012-03-15,9,73
2012-03-15,10,1119
2012-03-15,11,1876
2012-03-15,12,2415
2012-03-15,13,2546
2012-03-15,14,2692
2012-03-15,15,2997
2012-03-15,16,2560
2012-03-15,17,2797
2012-03-15,18,1650
2012-03-15,19,1625
2012-03-15,20,19
2012-03-16,7,4
2012-03-16,8,22
2012-03-16,9,5
2012-03-16,10,1340
2012-03-16,11,2002
2012-03-16,12,2004
2012-03-16,13,1928
2012-03-16,14,2281
2012-03-16,15,2220
2012-03-16,16,2644
2012-03-16,17,3115
2012-03-16,18,45
2012-03-17,9,1
2012-03-17,10,1205
2012-03-17,11,3074
2012-03-17,12,3726
2012-03-17,13,2884
2012-03-17,14,2902
2012-03-17,15,2642
2012-03-17,16,2716
2012-03-17,17,2783
2012-03-17,18,102
2012-03-18,10,39
2012-03-18,11,54
2012-03-18,12,434
2012-03-18,13,2521
2012-03-18,14,2706
2012-03-18,15,2653
2012-03-18,16,3394
2012-03-18,17,533
2012-03-18,18,2
2012-03-19,7,4
2012-03-19,8,3
2012-03-19,9,48
2012-03-19,10,1045
2012-03-19,11,1732
2012-03-19,12,1634
2012-03-19,13,2969
2012-03-19,14,2873
2012-03-19,15,2667
2012-03-19,16,2793
2012-03-19,17,2736
2012-03-19,18,2686
2012-03-19,19,2874
2012-03-19,20,71
2012-03-19,21,1
2012-03-20,7,2
2012-03-20,8,7
2012-03-20,9,98
2012-03-20,10,1444
2012-03-20,11,1519
2012-03-20,12,1513
2012-03-20,13,2882
2012-03-20,14,2572
2012-03-20,15,2628
2012-03-20,16,2708
2012-03-20,17,2663
2012-03-20,18,2629
2012-03-20,19,2560
2012-03-20,20,47
2012-03-20,21,1
2012-03-21,7,1
2012-03-21,8,3
2012-03-21,9,62
2012-03-21,10,1154
2012-03-21,11,2369
2012-03-21,12,2636
2012-03-21,13,2679
2012-03-21,14,2330
2012-03-21,15,2783
2012-03-21,16,2736
2012-03-21,17,2801
2012-03-21,18,1691
2012-03-21,19,1577
2012-03-21,20,18
2012-03-22,2,1
2012-03-22,8,44
2012-03-22,9,46
2012-03-22,10,1132
2012-03-22,11,2127
2012-03-22,12,2139
2012-03-22,13,2386
2012-03-22,14,2688
2012-03-22,15,2604
2012-03-22,16,2566
2012-03-22,17,3028
2012-03-22,18,1644
2012-03-22,19,1918
2012-03-22,20,5
2012-03-23,8,9
2012-03-23,9,61
2012-03-23,10,1317
2012-03-23,11,1597
2012-03-23,12,1543
2012-03-23,13,1867
2012-03-23,14,1841
2012-03-23,15,2116
2012-03-23,16,2119
2012-03-23,17,2697
2012-03-23,18,22
2012-03-23,23,2
2012-03-24,9,10
2012-03-24,10,1289
2012-03-24,11,3226
2012-03-24,12,2903
2012-03-24,13,2779
2012-03-24,14,2845
2012-03-24,15,2625
2012-03-24,16,2638
2012-03-24,17,3303
2012-03-24,18,76
2012-03-25,9,5
2012-03-25,10,2
2012-03-25,11,11
2012-03-25,12,201
2012-03-25,13,2234
2012-03-25,14,2628
2012-03-25,15,2529
2012-03-25,16,3305
2012-03-25,17,304
2012-03-25,18,3
2012-03-26,7,56
2012-03-26,8,11
2012-03-26,9,37
2012-03-26,10,1391
2012-03-26,11,1784
2012-03-26,12,1606
2012-03-26,13,2634
2012-03-26,14,3252
2012-03-26,15,2638
2012-03-26,16,2734
2012-03-26,17,2616
2012-03-26,18,2725
2012-03-26,19,3049
2012-03-26,20,27
2012-03-26,21,1
2012-03-27,7,3
2012-03-27,8,14
2012-03-27,9,60
2012-03-27,10,1236
2012-03-27,12,1731
2012-03-27,13,2551
2012-03-27,14,2823
2012-03-27,15,2845
2012-03-27,16,2765
2012-03-27,17,3140
2012-03-27,18,2373
2012-03-27,19,2426
2012-03-27,20,16
2012-03-28,7,13
2012-03-28,8,12
2012-03-28,9,42
2012-03-28,10,980
2012-03-28,11,2273
2012-03-28,12,2402
2012-03-28,13,2111
2012-03-28,14,2655
2012-03-28,15,2822
2012-03-28,16,3060
2012-03-28,17,3018
2012-03-28,18,1769
2012-03-28,19,1629
2012-03-28,20,17
2012-03-29,2,1
2012-03-29,9,18
2012-03-29,10,901
2012-03-29,11,2091
2012-03-29,12,2099
2012-03-29,13,2079
2012-03-29,14,2589
2012-03-29,15,2926
2012-03-29,16,3048
2012-03-29,17,3143
2012-03-29,18,1682
2012-03-29,19,1481
2012-03-29,20,21
2012-03-29,22,1
2012-03-30,9,14
2012-03-30,10,1389
2012-03-30,11,1792
2012-03-30,12,1724
2012-03-30,13,1756
2012-03-30,14,1796
2012-03-30,15,2180
2012-03-30,16,2851
2012-03-30,17,2897
2012-03-30,18,76
2012-03-30,19,2
2012-03-30,21,3
2012-03-31,9,31
2012-03-31,10,1337
2012-03-31,11,3813
2012-03-31,12,3490
2012-03-31,13,3170
2012-03-31,14,2721
2012-03-31,15,2594
2012-03-31,16,2559
2012-03-31,17,2725
2012-03-31,18,38
2012-04-01,10,1
2012-04-01,11,1
2012-04-01,12,270
2012-04-01,13,2406
2012-04-01,14,3307
2012-04-01,15,2830
2012-04-01,16,2853
2012-04-01,17,421
2012-04-01,18,6
2012-04-02,7,48
2012-04-02,8,30
2012-04-02,9,40
2012-04-02,10,1037
2012-04-02,11,1727
2012-04-02,12,1743
2012-04-02,13,2821
2012-04-02,14,2487
2012-04-02,15,2677
2012-04-02,16,2539
2012-04-02,17,2584
2012-04-02,18,2746
2012-04-02,19,2767
2012-04-02,20,33
2012-04-02,21,3
2012-04-02,23,1
2012-04-03,7,6
2012-04-03,8,34
2012-04-03,9,120
2012-04-03,10,1075
2012-04-03,11,1578
2012-04-03,12,1726
2012-04-03,13,2542
2012-04-03,14,2837
2012-04-03,15,3305
2012-04-03,16,2677
2012-04-03,17,3230
2012-04-03,18,2601
2012-04-03,19,2668
2012-04-03,20,16
2012-04-04,8,24
2012-04-04,9,7
2012-04-04,10,1061
2012-04-04,11,2417
2012-04-04,12,2495
2012-04-04,13,2418
2012-04-04,14,2821
2012-04-04,15,3060
2012-04-04,16,3059
2012-04-04,17,3474
2012-04-04,18,1740
2012-04-04,19,1753
2012-04-04,20,22
2012-04-05,8,7
2012-04-05,9,147
2012-04-05,10,1396
2012-04-05,11,2316
2012-04-05,12,2059
2012-04-05,13,2330
2012-04-05,14,2505
2012-04-05,15,2954
2012-04-05,16,3226
2012-04-05,17,3376
2012-04-05,18,1703
2012-04-05,19,1679
2012-04-05,20,6
2012-04-06,8,18
2012-04-06,9,185
2012-04-06,10,1180
2012-04-06,11,1812
2012-04-06,12,1887
2012-04-06,13,1982
2012-04-06,14,1929
2012-04-06,15,2328
2012-04-06,16,2425
2012-04-06,17,2417
2012-04-06,18,27
2012-04-06,21,1
2012-04-07,9,13
2012-04-07,10,1357
2012-04-07,11,3158
2012-04-07,12,3421
2012-04-07,13,2728
